loan_id,name,phone_number,age,income,credit_score,education,loan_amount,loan_status
LID101653,User1653,9744792096,36,39611,695,Graduate,247127,Approved
LID101654,User1654,9456369765,57,194863,593,Not Graduate,366759,Rejected
LID101655,User1655,9633638244,40,163022,888,Not Graduate,539858,Approved
LID101656,User1656,9872120860,26,96240,648,Graduate,553256,Approved
LID101657,User1657,9415210213,39,22745,446,Graduate,60514,Approved
LID101658,User1658,9157087724,25,75243,366,Not Graduate,97456,Rejected
LID101659,User1659,9774616795,23,23866,819,Not Graduate,57233,Approved
LID101660,User1660,9761865040,21,183317,421,Not Graduate,313246,Rejected
LID101661,User1661,9458035295,58,195796,639,Not Graduate,116133,Approved
LID101662,User1662,9561419938,35,148681,474,Graduate,883147,Approved
LID101663,User1663,9247409553,54,91354,896,Graduate,528409,Approved
LID101664,User1664,9683683393,55,71374,750,Graduate,946977,Rejected
LID101665,User1665,9647789605,45,134397,856,Not Graduate,678373,Approved
LID101666,User1666,9763189924,44,144577,435,Graduate,683389,Rejected
LID101667,User1667,9216291342,32,181188,315,Not Graduate,449472,Approved
LID101668,User1668,9966349643,38,101029,632,Graduate,158684,Approved
LID101669,User1669,9563233056,35,113574,494,Not Graduate,376944,Approved
LID101670,User1670,9660076503,64,171519,795,Graduate,572116,Approved
LID101671,User1671,9481476099,36,50431,308,Graduate,669225,Approved
LID101672,User1672,9498005090,47,168980,633,Not Graduate,615836,Approved
LID101673,User1673,9498519884,28,49336,632,Not Graduate,259272,Rejected
LID101674,User1674,9125354514,45,60992,626,Not Graduate,485583,Approved
LID101675,User1675,9468549530,37,75350,314,Not Graduate,965277,Approved
LID101676,User1676,9753787482,49,89561,525,Not Graduate,688103,Rejected
LID101677,User1677,9470855697,28,71955,724,Graduate,270994,Approved
LID101678,User1678,9537868522,35,81240,707,Not Graduate,177602,Approved
LID101679,User1679,9338953952,47,171165,412,Graduate,700558,Approved
LID101680,User1680,9246350341,27,157227,727,Graduate,962752,Approved
LID101681,User1681,9706089590,23,66607,300,Graduate,993709,Approved
LID101682,User1682,9752735125,49,184559,565,Graduate,862002,Rejected
LID101683,User1683,9278670642,64,172035,790,Graduate,473471,Approved
LID101684,User1684,9337810466,44,72870,507,Not Graduate,595470,Approved
LID101685,User1685,9275048238,23,84110,668,Not Graduate,351517,Approved
LID101686,User1686,9601144089,40,172008,605,Graduate,355163,Rejected
LID101687,User1687,9748363751,35,136895,311,Graduate,243691,Approved
LID101688,User1688,9113172177,45,24426,644,Not Graduate,328187,Rejected
LID101689,User1689,9580401118,50,47606,764,Not Graduate,488748,Rejected
LID101690,User1690,9762287157,34,198904,793,Graduate,282362,Rejected
LID101691,User1691,9367841982,27,48151,667,Not Graduate,247008,Rejected
LID101692,User1692,9828959117,37,31308,719,Not Graduate,331383,Approved
LID101693,User1693,9688188416,64,196743,470,Not Graduate,191488,Rejected
LID101694,User1694,9938008623,40,110306,433,Graduate,708772,Approved
LID101695,User1695,9362058482,56,126984,726,Not Graduate,918408,Rejected
LID101696,User1696,9362041915,29,22204,324,Graduate,598694,Approved
LID101697,User1697,9560461874,58,112769,829,Graduate,314019,Rejected
LID101698,User1698,9679724132,42,107265,489,Graduate,562447,Approved
LID101699,User1699,9553876117,22,51131,440,Graduate,545288,Approved
LID101700,User1700,9298818734,44,72428,854,Graduate,448968,Rejected
LID101701,User1701,9429686711,28,53870,614,Not Graduate,529969,Approved
LID101702,User1702,9244009578,31,123547,743,Graduate,259097,Approved
LID101703,User1703,9623862968,33,69067,618,Graduate,444569,Approved
LID101704,User1704,9528587618,37,132217,740,Graduate,732346,Rejected
LID101705,User1705,9653170804,28,172679,391,Not Graduate,851123,Approved
LID101706,User1706,9962782486,41,176040,478,Not Graduate,250919,Approved
LID101707,User1707,9990509961,38,118934,355,Not Graduate,884507,Approved
LID101708,User1708,9648022740,50,162980,454,Not Graduate,60794,Approved
LID101709,User1709,9899749927,38,177495,410,Not Graduate,249542,Rejected
LID101710,User1710,9769612132,51,94707,436,Not Graduate,721766,Rejected
LID101711,User1711,9735097823,58,81215,531,Not Graduate,388074,Approved
LID101712,User1712,9315047986,52,69429,767,Graduate,821257,Approved
LID101713,User1713,9520396259,31,102152,780,Graduate,994376,Rejected
LID101714,User1714,9516481652,45,128048,367,Not Graduate,91708,Approved
LID101715,User1715,9953493628,53,189530,548,Graduate,951924,Approved
LID101716,User1716,9627945879,58,197241,622,Graduate,943061,Approved
LID101717,User1717,9285500873,61,158731,817,Not Graduate,988304,Approved
LID101718,User1718,9619467930,28,97240,731,Graduate,224469,Approved
LID101719,User1719,9116722104,31,183865,786,Graduate,697601,Approved
LID101720,User1720,9298139533,42,133688,728,Not Graduate,857784,Approved
LID101721,User1721,9807367106,44,66473,568,Graduate,938407,Approved
LID101722,User1722,9309334611,61,116762,836,Not Graduate,405992,Rejected
LID101723,User1723,9891262159,37,126956,447,Not Graduate,810956,Approved
LID101724,User1724,9781025992,32,138452,417,Graduate,458654,Rejected
LID101725,User1725,9777225908,52,146311,666,Graduate,881431,Approved
LID101726,User1726,9698436067,35,27006,365,Graduate,592770,Rejected
LID101727,User1727,9732508100,36,94218,669,Not Graduate,213543,Rejected
LID101728,User1728,9933569445,42,184912,474,Not Graduate,883711,Rejected
LID101729,User1729,9726322166,48,52430,887,Not Graduate,421557,Rejected
LID101730,User1730,9921122697,40,43091,794,Graduate,549964,Approved
LID101731,User1731,9968613758,53,184055,413,Graduate,104213,Approved
LID101732,User1732,9258249500,30,43989,410,Not Graduate,950341,Approved
LID101733,User1733,9669331136,60,95451,738,Graduate,849458,Approved
LID101734,User1734,9489534593,52,38990,446,Graduate,288697,Approved
LID101735,User1735,9405296952,53,110270,334,Not Graduate,397328,Rejected
LID101736,User1736,9414455554,22,100360,608,Not Graduate,55435,Approved
LID101737,User1737,9527230773,53,56081,837,Graduate,189565,Approved
LID101738,User1738,9808649359,53,162105,313,Not Graduate,253299,Rejected
LID101739,User1739,9212773625,61,128272,673,Graduate,895753,Approved
LID101740,User1740,9440897135,33,36241,856,Not Graduate,970267,Approved
LID101741,User1741,9678492443,50,144932,727,Not Graduate,332533,Rejected
LID101742,User1742,9187272753,53,25939,532,Not Graduate,81498,Approved
LID101743,User1743,9179088727,33,133000,862,Graduate,900187,Approved
LID101744,User1744,9713545020,46,198634,739,Graduate,937977,Rejected
LID101745,User1745,9270419830,42,55063,801,Not Graduate,610113,Rejected
LID101746,User1746,9627108815,59,178117,574,Not Graduate,329078,Rejected
LID101747,User1747,9264783492,22,195841,375,Not Graduate,579862,Approved
LID101748,User1748,9534970707,58,67118,738,Graduate,704986,Rejected
LID101749,User1749,9926047194,59,104703,588,Not Graduate,743539,Approved
LID101750,User1750,9538645644,46,172697,839,Not Graduate,969091,Approved
LID101751,User1751,9467827903,35,148557,552,Not Graduate,92782,Approved
LID101752,User1752,9723323861,54,47076,425,Not Graduate,497628,Approved
LID101753,User1753,9533379925,62,64605,476,Graduate,110561,Approved
LID101754,User1754,9939112568,64,104565,336,Graduate,520440,Approved
LID101755,User1755,9827421537,60,59121,709,Not Graduate,971913,Approved
LID101756,User1756,9331338240,31,51433,426,Graduate,963591,Approved
LID101757,User1757,9814723141,23,63309,782,Graduate,514535,Rejected
LID101758,User1758,9481760429,26,87468,467,Graduate,542232,Approved
LID101759,User1759,9529564891,29,195326,891,Not Graduate,601039,Approved
LID101760,User1760,9461369775,26,87293,593,Graduate,350318,Approved
LID101761,User1761,9355233784,29,116258,642,Graduate,959110,Approved
LID101762,User1762,9182658707,59,188925,609,Graduate,106572,Approved
LID101763,User1763,9354874591,51,58405,827,Not Graduate,897848,Approved
LID101764,User1764,9864836658,52,63527,839,Not Graduate,455257,Approved
LID101765,User1765,9840628164,61,97227,718,Graduate,466443,Rejected
LID101766,User1766,9301703680,32,151564,743,Graduate,871633,Approved
LID101767,User1767,9368200447,28,159883,857,Not Graduate,86069,Approved
LID101768,User1768,9469740854,28,113344,535,Not Graduate,787550,Approved
LID101769,User1769,9687587139,48,175344,738,Graduate,862802,Approved
LID101770,User1770,9688330981,40,67153,513,Graduate,800378,Approved
LID101771,User1771,9187754268,27,128042,384,Not Graduate,961774,Approved
LID101772,User1772,9349008260,31,74110,384,Not Graduate,832533,Approved
LID101773,User1773,9975870538,40,165051,788,Graduate,979090,Rejected
LID101774,User1774,9860943379,36,48328,364,Not Graduate,755591,Rejected
LID101775,User1775,9399729080,24,132911,363,Graduate,437902,Approved
LID101776,User1776,9209346723,26,32867,642,Graduate,972826,Rejected
LID101777,User1777,9288123348,42,79234,651,Graduate,901726,Approved
LID101778,User1778,9547624529,46,45851,457,Not Graduate,653756,Rejected
LID101779,User1779,9155508259,23,51279,888,Graduate,734659,Approved
LID101780,User1780,9329293139,61,93402,790,Graduate,140715,Approved
LID101781,User1781,9836305278,62,35449,762,Not Graduate,120793,Rejected
LID101782,User1782,9215139165,34,96221,524,Not Graduate,489717,Rejected
LID101783,User1783,9962447440,31,109080,612,Graduate,762494,Rejected
LID101784,User1784,9788214567,38,25451,765,Graduate,685960,Approved
LID101785,User1785,9910937700,32,107178,387,Not Graduate,452993,Rejected
LID101786,User1786,9316756783,43,192388,602,Not Graduate,192321,Rejected
LID101787,User1787,9730807954,32,83761,734,Not Graduate,695190,Approved
LID101788,User1788,9855493631,33,58870,434,Graduate,71390,Approved
LID101789,User1789,9339936266,45,116566,349,Graduate,70369,Approved
LID101790,User1790,9311585088,39,143749,731,Graduate,193953,Rejected
LID101791,User1791,9854138665,56,143765,639,Not Graduate,321731,Approved
LID101792,User1792,9287368480,28,144881,646,Graduate,274872,Approved
LID101793,User1793,9210831799,49,181945,646,Not Graduate,517543,Approved
LID101794,User1794,9537649269,52,148389,544,Graduate,943441,Approved
LID101795,User1795,9241885213,64,45372,408,Not Graduate,531127,Approved
LID101796,User1796,9880054803,38,23642,832,Graduate,531363,Approved
LID101797,User1797,9648845586,26,179073,389,Graduate,812922,Rejected
LID101798,User1798,9550937418,38,54064,595,Not Graduate,975337,Approved
LID101799,User1799,9393503844,39,34122,411,Not Graduate,560790,Rejected
LID101800,User1800,9999065612,42,175892,888,Graduate,97013,Approved
LID101801,User1801,9713238728,57,88431,476,Not Graduate,691629,Approved
LID101802,User1802,9486984743,52,75745,642,Not Graduate,964217,Approved
LID101803,User1803,9938611041,61,70081,400,Graduate,768980,Approved
LID101804,User1804,9212378450,23,159783,700,Not Graduate,196826,Approved
LID101805,User1805,9902305737,48,169865,327,Graduate,681872,Rejected
LID101806,User1806,9689867339,30,159271,836,Graduate,128113,Approved
LID101807,User1807,9823039149,55,96253,357,Not Graduate,539847,Approved
LID101808,User1808,9460834337,49,56191,797,Not Graduate,923216,Approved
LID101809,User1809,9857519602,35,30211,596,Graduate,85282,Approved
LID101810,User1810,9437325243,53,131086,433,Graduate,217809,Rejected
LID101811,User1811,9854004836,27,172614,630,Graduate,561188,Approved
LID101812,User1812,9416490688,32,182384,548,Graduate,540643,Approved
LID101813,User1813,9843561779,50,196314,849,Graduate,336268,Approved
LID101814,User1814,9783087974,41,121971,374,Graduate,906534,Approved
LID101815,User1815,9794336101,51,113783,467,Not Graduate,445412,Approved
LID101816,User1816,9447794918,44,145681,802,Not Graduate,897959,Approved
LID101817,User1817,9636592989,40,107893,654,Not Graduate,442515,Approved
LID101818,User1818,9644639144,57,178763,524,Graduate,967374,Approved
LID101819,User1819,9916297118,24,97960,830,Not Graduate,146651,Approved
LID101820,User1820,9560771589,48,104388,445,Graduate,296549,Rejected
LID101821,User1821,9375385883,64,42601,540,Graduate,135395,Approved
LID101822,User1822,9731862631,40,169092,643,Not Graduate,585633,Rejected
LID101823,User1823,9658702302,44,159227,334,Graduate,960976,Rejected
LID101824,User1824,9698126965,52,187849,300,Graduate,870509,Approved
LID101825,User1825,9368134301,61,39710,452,Graduate,442573,Approved
LID101826,User1826,9930361748,56,128714,728,Graduate,771760,Approved
LID101827,User1827,9819461255,54,175604,807,Graduate,586343,Rejected
LID101828,User1828,9245018035,56,148727,425,Graduate,415837,Approved
LID101829,User1829,9145554370,22,169673,790,Not Graduate,135283,Approved
LID101830,User1830,9981097983,35,83227,781,Graduate,94484,Approved
LID101831,User1831,9302562275,54,156039,644,Graduate,651802,Rejected
LID101832,User1832,9936211178,56,104289,520,Graduate,140135,Approved
LID101833,User1833,9442482191,26,171094,324,Graduate,347915,Approved
LID101834,User1834,9768450211,59,194535,827,Not Graduate,555694,Approved
LID101835,User1835,9131583127,62,25722,481,Not Graduate,238726,Approved
LID101836,User1836,9880172478,32,178485,798,Graduate,489756,Approved
LID101837,User1837,9594242240,23,101050,341,Graduate,264223,Rejected
LID101838,User1838,9445284138,38,103596,780,Graduate,946716,Rejected
LID101839,User1839,9728831987,60,86732,738,Not Graduate,167399,Rejected
LID101840,User1840,9399081722,41,163369,701,Not Graduate,941317,Approved
LID101841,User1841,9755441515,35,88323,845,Not Graduate,565609,Approved
LID101842,User1842,9330232212,53,43816,644,Not Graduate,996881,Approved
LID101843,User1843,9306840735,55,60695,344,Graduate,230645,Approved
LID101844,User1844,9146291994,46,170774,320,Not Graduate,748093,Approved
LID101845,User1845,9900999791,28,176314,369,Not Graduate,179344,Approved
LID101846,User1846,9322212783,56,75841,347,Graduate,192832,Approved
LID101847,User1847,9794370285,50,148498,790,Graduate,687514,Approved
LID101848,User1848,9903512608,43,127096,850,Not Graduate,673538,Approved
LID101849,User1849,9480197178,62,112764,586,Not Graduate,337906,Rejected
LID101850,User1850,9553495999,64,105744,309,Not Graduate,232058,Approved
LID101851,User1851,9106280712,34,48482,841,Not Graduate,739692,Rejected
LID101852,User1852,9912559804,34,29171,573,Graduate,221172,Rejected
LID101853,User1853,9114419321,22,120755,899,Graduate,186016,Approved
LID101854,User1854,9225031656,57,128125,680,Not Graduate,98825,Approved
LID101855,User1855,9927068183,25,150722,628,Not Graduate,63877,Approved
LID101856,User1856,9234813650,58,126082,778,Not Graduate,473206,Rejected
LID101857,User1857,9283580547,61,23696,314,Not Graduate,179065,Approved
LID101858,User1858,9910871992,34,146310,815,Not Graduate,682731,Rejected
LID101859,User1859,9263903299,59,171130,490,Graduate,411756,Approved
LID101860,User1860,9453853154,45,171385,467,Graduate,167674,Rejected
LID101861,User1861,9877782176,40,39149,820,Graduate,165074,Rejected
LID101862,User1862,9814233710,22,150064,436,Not Graduate,567257,Approved
LID101863,User1863,9831261662,59,73521,453,Not Graduate,446474,Approved
LID101864,User1864,9601278473,26,65740,687,Graduate,301881,Approved
LID101865,User1865,9139756358,37,126611,508,Graduate,81629,Approved
LID101866,User1866,9740709308,45,156028,571,Not Graduate,204030,Approved
LID101867,User1867,9378770297,48,86641,442,Graduate,482681,Rejected
LID101868,User1868,9298365634,22,83811,368,Not Graduate,852207,Approved
LID101869,User1869,9839470191,55,83232,546,Not Graduate,519791,Rejected
LID101870,User1870,9272630705,57,35417,560,Graduate,537849,Rejected
LID101871,User1871,9122972112,25,175801,378,Graduate,739567,Approved
LID101872,User1872,9603302365,21,132492,824,Graduate,465769,Rejected
LID101873,User1873,9805126472,60,50099,629,Not Graduate,312199,Approved
LID101874,User1874,9245069731,32,181033,488,Not Graduate,823372,Rejected
LID101875,User1875,9313695161,56,163674,394,Graduate,138697,Approved
LID101876,User1876,9910187259,43,138474,307,Not Graduate,738233,Approved
LID101877,User1877,9525538053,51,29256,366,Not Graduate,151505,Approved
LID101878,User1878,9658221029,31,54681,795,Not Graduate,392864,Approved
LID101879,User1879,9224209946,30,111328,490,Graduate,771565,Approved
LID101880,User1880,9847866367,23,63361,665,Not Graduate,914631,Approved
LID101881,User1881,9463918322,34,54540,820,Graduate,206390,Approved
LID101882,User1882,9521856202,36,177608,416,Graduate,83734,Rejected
LID101883,User1883,9929157592,30,104700,566,Not Graduate,263299,Approved
LID101884,User1884,9678546768,49,98532,784,Graduate,723882,Approved
LID101885,User1885,9957693997,30,147626,808,Not Graduate,192728,Approved
LID101886,User1886,9807293174,32,153943,597,Graduate,721253,Rejected
LID101887,User1887,9752744085,50,66002,463,Graduate,554609,Rejected
LID101888,User1888,9735310332,61,69812,675,Not Graduate,852925,Approved
LID101889,User1889,9627043395,21,173698,567,Graduate,446848,Approved
LID101890,User1890,9799088380,25,128946,848,Graduate,670160,Approved
LID101891,User1891,9954713470,40,86668,373,Graduate,373923,Approved
LID101892,User1892,9606628525,28,119003,807,Not Graduate,743812,Rejected
LID101893,User1893,9269047497,63,62998,372,Not Graduate,718626,Approved
LID101894,User1894,9197493918,32,124601,607,Graduate,433331,Rejected
LID101895,User1895,9395818128,21,196679,498,Graduate,166603,Approved
LID101896,User1896,9486326210,40,27812,429,Graduate,898039,Rejected
LID101897,User1897,9858636352,48,81844,871,Not Graduate,591228,Approved
LID101898,User1898,9498035567,63,153251,786,Not Graduate,729363,Rejected
LID101899,User1899,9676062080,57,194870,450,Graduate,702168,Rejected
LID101900,User1900,9873482166,57,94601,505,Not Graduate,672696,Rejected
LID101901,User1901,9639014297,32,159347,478,Not Graduate,871247,Approved
LID101902,User1902,9678441353,57,67857,496,Not Graduate,736229,Approved
LID101903,User1903,9826631439,64,145555,388,Not Graduate,99297,Approved
LID101904,User1904,9513806105,48,40700,733,Graduate,110107,Approved
LID101905,User1905,9539202023,35,190536,482,Not Graduate,394937,Approved
LID101906,User1906,9107973838,26,193423,508,Not Graduate,459898,Approved
LID101907,User1907,9926821820,64,113330,792,Graduate,593910,Approved
LID101908,User1908,9743594438,40,164941,429,Graduate,342552,Approved
LID101909,User1909,9501428598,34,172026,312,Not Graduate,714197,Approved
LID101910,User1910,9861632640,22,182627,405,Not Graduate,196479,Approved
LID101911,User1911,9708587666,29,83353,674,Graduate,210381,Approved
LID101912,User1912,9389502725,57,196098,881,Graduate,143190,Approved
LID101913,User1913,9504249987,40,120772,398,Graduate,462111,Approved
LID101914,User1914,9648547851,46,198048,893,Not Graduate,826644,Approved
LID101915,User1915,9938384883,49,111502,886,Not Graduate,267984,Rejected
LID101916,User1916,9831742873,21,133943,491,Graduate,574658,Rejected
LID101917,User1917,9689045748,55,129850,624,Not Graduate,426356,Rejected
LID101918,User1918,9904457296,26,65095,766,Graduate,836918,Rejected
LID101919,User1919,9950299101,57,165342,666,Not Graduate,860194,Approved
LID101920,User1920,9653747174,25,181980,617,Graduate,600901,Approved
LID101921,User1921,9730220023,53,35523,443,Graduate,818164,Approved
LID101922,User1922,9206046540,34,82433,683,Not Graduate,53196,Approved
LID101923,User1923,9447256921,32,198140,515,Not Graduate,551072,Approved
LID101924,User1924,9156649257,62,39991,660,Not Graduate,562191,Approved
LID101925,User1925,9745906964,40,30775,623,Not Graduate,276009,Approved
LID101926,User1926,9749630252,44,104995,314,Not Graduate,936997,Approved
LID101927,User1927,9776708852,63,167745,516,Not Graduate,912781,Rejected
LID101928,User1928,9774958960,54,142808,791,Graduate,901271,Approved
LID101929,User1929,9737752745,45,178128,846,Not Graduate,485132,Approved
LID101930,User1930,9918208371,49,157686,482,Graduate,582860,Approved
LID101931,User1931,9115911050,59,27415,569,Graduate,556528,Approved
LID101932,User1932,9197211354,51,194956,766,Not Graduate,471441,Approved
LID101933,User1933,9623909554,63,168036,818,Graduate,620141,Rejected
LID101934,User1934,9346889998,43,188798,841,Graduate,737635,Approved
LID101935,User1935,9365966810,64,57044,766,Not Graduate,908811,Approved
LID101936,User1936,9487779257,58,188616,604,Not Graduate,968609,Approved
LID101937,User1937,9521134163,40,69976,443,Not Graduate,166074,Approved
LID101938,User1938,9792736424,43,183324,410,Graduate,503112,Rejected
LID101939,User1939,9151328231,36,23832,531,Not Graduate,617497,Approved
LID101940,User1940,9765979677,62,54148,883,Not Graduate,540391,Rejected
LID101941,User1941,9373146482,28,132230,891,Not Graduate,461267,Rejected
LID101942,User1942,9998609922,41,105076,799,Not Graduate,668532,Rejected
LID101943,User1943,9312535346,21,58402,894,Graduate,806355,Approved
LID101944,User1944,9549473054,28,58578,853,Not Graduate,303516,Approved
LID101945,User1945,9119636823,49,110453,572,Graduate,782760,Approved
LID101946,User1946,9761269250,52,173390,472,Not Graduate,674588,Approved
LID101947,User1947,9650950286,58,95715,306,Graduate,772321,Rejected
LID101948,User1948,9263111069,25,131435,454,Graduate,503372,Rejected
LID101949,User1949,9778123552,42,171538,821,Graduate,426826,Rejected
LID101950,User1950,9515556357,54,115742,845,Not Graduate,107175,Rejected
LID101951,User1951,9570079068,21,65475,847,Graduate,974353,Approved
LID101952,User1952,9781772305,46,80142,817,Not Graduate,151551,Approved
LID101953,User1953,9752252063,63,177636,514,Not Graduate,855408,Approved
LID101954,User1954,9405738157,30,173484,433,Not Graduate,442761,Rejected
LID101955,User1955,9637971288,50,113526,584,Not Graduate,936226,Rejected
LID101956,User1956,9144940177,38,71001,425,Not Graduate,821272,Approved
LID101957,User1957,9132463409,37,77649,738,Graduate,560491,Rejected
LID101958,User1958,9143801777,46,186589,451,Not Graduate,631154,Rejected
LID101959,User1959,9985257162,28,164228,630,Graduate,167752,Rejected
LID101960,User1960,9628302719,60,174136,837,Graduate,883510,Rejected
LID101961,User1961,9306117470,32,45711,682,Graduate,303564,Approved
LID101962,User1962,9678235054,47,50106,414,Graduate,343257,Approved
LID101963,User1963,9656092683,28,85458,781,Graduate,820880,Approved
LID101964,User1964,9855413958,45,167661,583,Graduate,589689,Approved
LID101965,User1965,9691435255,24,150429,374,Graduate,980388,Approved
LID101966,User1966,9301468157,53,121754,465,Not Graduate,265432,Approved
LID101967,User1967,9742886185,21,158286,488,Graduate,480779,Rejected
LID101968,User1968,9814030146,39,146479,377,Not Graduate,215486,Approved
LID101969,User1969,9296724925,51,178199,320,Graduate,721502,Rejected
LID101970,User1970,9429882027,36,156213,865,Graduate,820488,Approved
LID101971,User1971,9331991072,34,48884,483,Graduate,383636,Approved
LID101972,User1972,9152415954,25,22708,521,Graduate,260536,Approved
LID101973,User1973,9780841703,61,38375,627,Not Graduate,780617,Approved
LID101974,User1974,9339188534,46,35088,478,Not Graduate,126693,Approved
LID101975,User1975,9327705853,48,77615,411,Not Graduate,85135,Approved
LID101976,User1976,9820904998,22,130138,358,Graduate,515448,Approved
LID101977,User1977,9868585583,26,196118,626,Graduate,864294,Approved
LID101978,User1978,9300948184,29,30014,490,Graduate,186262,Approved
LID101979,User1979,9631732075,53,154345,499,Not Graduate,644487,Rejected
LID101980,User1980,9354064412,61,198207,611,Graduate,941798,Approved
LID101981,User1981,9685353821,45,122842,334,Not Graduate,54331,Approved
LID101982,User1982,9867842690,33,181953,678,Not Graduate,567400,Rejected
LID101983,User1983,9891381822,29,98077,686,Graduate,233258,Approved
LID101984,User1984,9491857968,33,159784,536,Graduate,881080,Rejected
LID101985,User1985,9915866772,51,72874,818,Not Graduate,340693,Rejected
LID101986,User1986,9159110214,61,89087,582,Not Graduate,262854,Rejected
LID101987,User1987,9759935387,31,32297,300,Not Graduate,600049,Approved
LID101988,User1988,9863549345,24,47128,763,Graduate,839694,Rejected
LID101989,User1989,9236867756,54,88368,529,Graduate,554840,Rejected
LID101990,User1990,9283717716,58,98958,471,Graduate,909004,Approved
LID101991,User1991,9318332498,24,52920,386,Graduate,830080,Approved
LID101992,User1992,9796179025,58,162228,852,Graduate,234544,Approved
LID101993,User1993,9421072860,39,162180,422,Graduate,400002,Rejected
LID101994,User1994,9908711282,26,182917,597,Not Graduate,134667,Approved
LID101995,User1995,9328555548,54,153872,874,Not Graduate,54677,Rejected
LID101996,User1996,9587510282,38,193784,783,Not Graduate,254580,Approved
LID101997,User1997,9219479878,33,153682,464,Graduate,180334,Rejected
LID101998,User1998,9267447446,61,97603,682,Not Graduate,524081,Approved
LID101999,User1999,9207124038,43,53872,508,Graduate,545784,Approved
